😀	cara, cara sonriendo, contento, divertido, sonrisa
👩🏽‍⚕	doctora, enfermera, médica, profesional sanitario mujer, tono de piel medio
👩🏾‍⚕	doctora, enfermera, médica, profesional sanitario mujer, tono de piel oscuro medio
👩🏿‍⚕	doctora, enfermera, médica, profesional sanitario mujer, tono de piel oscuro
🧑‍🎓	estudiante
🧑🏻‍🎓	estudiante, tono de piel claro
🧑🏼‍🎓	estudiante, tono de piel claro medio
🧑🏽‍🎓	estudiante, tono de piel medio
🧑🏾‍🎓	estudiante, tono de piel oscuro medio
🧑🏿‍🎓	estudiante, tono de piel oscuro
🧑‍🏫	maestro
🧑🏻‍🏫	maestro, maestro: tono de piel claro, tono de piel claro
🧑🏼‍🏫	maestro, maestro: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🏫	maestro, maestro: tono de piel medio, tono de piel medio
🧑🏾‍🏫	maestro, maestro: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🏫	maestro, maestro: tono de piel oscuro, tono de piel oscuro
🧑‍⚖	juez
🧑🏻‍⚖	juez, juez: tono de piel claro, tono de piel claro
🧑🏼‍⚖	juez, juez: tono de piel claro medio, tono de piel claro medio
🧑🏽‍⚖	juez, juez: tono de piel medio, tono de piel medio
🧑🏾‍⚖	juez, juez: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍⚖	juez, juez: tono de piel oscuro, tono de piel oscuro
🧑‍🌾	granjero
🧑🏻‍🌾	granjero, granjero: tono de piel claro, tono de piel claro
🧑🏼‍🌾	granjero, granjero: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🌾	granjero, granjero: tono de piel medio, tono de piel medio
🧑🏾‍🌾	granjero, granjero: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🌾	granjero, granjero: tono de piel oscuro, tono de piel oscuro
🧑‍🍳	cocinero
🧑🏻‍🍳	cocinero, cocinero: tono de piel claro, tono de piel claro
🧑🏼‍🍳	cocinero, cocinero: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🍳	cocinero, cocinero: tono de piel medio, tono de piel medio
🧑🏾‍🍳	cocinero, cocinero: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🍳	cocinero, cocinero: tono de piel oscuro, tono de piel oscuro
🧑‍🔧	mecánico
🧑🏻‍🔧	mecánico, mecánico: tono de piel claro, tono de piel claro
🧑🏼‍🔧	mecánico, mecánico: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🔧	mecánico, mecánico: tono de piel medio, tono de piel medio
🧑🏾‍🔧	mecánico, mecánico: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🔧	mecánico, mecánico: tono de piel oscuro, tono de piel oscuro
🧑‍🏭	obrero de fábrica
🧑🏻‍🏭	obrero de fábrica, obrero de fábrica: tono de piel claro, tono de piel claro
🧑🏼‍🏭	obrero de fábrica, obrero de fábrica: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🏭	obrero de fábrica, obrero de fábrica: tono de piel medio, tono de piel medio
🧑🏾‍🏭	obrero de fábrica, obrero de fábrica: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🏭	obrero de fábrica, obrero de fábrica: tono de piel oscuro, tono de piel oscuro
👩‍🏭	industria, mujer, obrera, operaria, profesional industrial mujer, trabajadora
👩🏻‍🏭	industria, mujer, obrera, operaria, profesional industrial mujer, tono de piel claro, trabajadora
👩🏼‍🏭	industria, mujer, obrera, operaria, profesional industrial mujer, tono de piel claro medio, trabajadora
👩🏽‍🏭	industria, mujer, obrera, operaria, profesional industrial mujer, tono de piel medio, trabajadora
👩🏾‍🏭	industria, mujer, obrera, operaria, profesional industrial mujer, tono de piel oscuro medio, trabajadora
👩🏿‍🏭	industria, mujer, obrera, operaria, profesional industrial mujer, tono de piel oscuro, trabajadora
🧑‍💼	oficinista
🧑🏻‍💼	oficinista, tono de piel claro
🧑🏼‍💼	oficinista, tono de piel claro medio
🧑🏽‍💼	oficinista, tono de piel medio
🧑🏾‍💼	oficinista, tono de piel oscuro medio
🧑🏿‍💼	oficinista, tono de piel oscuro
🧑‍🔬	científico
🧑🏻‍🔬	científico, científico: tono de piel claro, tono de piel claro
🧑🏼‍🔬	científico, científico: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🔬	científico, científico: tono de piel medio, tono de piel medio
🧑🏾‍🔬	científico, científico: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🔬	científico, científico: tono de piel oscuro, tono de piel oscuro
🧑‍💻	tecnólogo
🧑🏻‍💻	tecnólogo, tecnólogo: tono de piel claro, tono de piel claro
🧑🏼‍💻	tecnólogo, tecnólogo: tono de piel claro medio, tono de piel claro medio
🧑🏽‍💻	tecnólogo, tecnólogo: tono de piel medio, tono de piel medio
🧑🏾‍💻	tecnólogo, tecnólogo: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍💻	tecnólogo, tecnólogo: tono de piel oscuro, tono de piel oscuro
🧑‍🎤	cantante
🧑🏻‍🎤	cantante, tono de piel claro
🧑🏼‍🎤	cantante, tono de piel claro medio
🧑🏽‍🎤	cantante, tono de piel medio
🧑🏾‍🎤	cantante, tono de piel oscuro medio
🧑🏿‍🎤	cantante, tono de piel oscuro
🧑‍🎨	artista
🧑🏻‍🎨	artista, tono de piel claro
🧑🏼‍🎨	artista, tono de piel claro medio
🧑🏽‍🎨	artista, tono de piel medio
🧑🏾‍🎨	artista, tono de piel oscuro medio
🧑🏿‍🎨	artista, tono de piel oscuro
🧑‍✈	piloto
🧑🏻‍✈	piloto, tono de piel claro
🧑🏼‍✈	piloto, tono de piel claro medio
🧑🏽‍✈	piloto, tono de piel medio
🧑🏾‍✈	piloto, tono de piel oscuro medio
🧑🏿‍✈	piloto, tono de piel oscuro
🧑‍🚀	astronauta
🧑🏻‍🚀	astronauta, tono de piel claro
🧑🏼‍🚀	astronauta, tono de piel claro medio
🧑🏽‍🚀	astronauta, tono de piel medio
🧑🏾‍🚀	astronauta, tono de piel oscuro medio
🧑🏿‍🚀	astronauta, tono de piel oscuro
🧑‍🚒	bombero
🧑🏻‍🚒	bombero, tono de piel claro
🧑🏼‍🚒	bombero, tono de piel claro medio
🧑🏽‍🚒	bombero, tono de piel medio
🧑🏾‍🚒	bombero, tono de piel oscuro medio
🧑🏿‍🚒	bombero, tono de piel oscuro
🥷	ninja
👷	construcción, hombre, obrero, obrero de construcción, trabajador
👷🏻	construcción, hombre, obrero, obrero de construcción, tono de piel claro, trabajador
👷🏼	construcción, hombre, obrero, obrero de construcción, tono de piel claro medio, trabajador
👷🏽	construcción, hombre, obrero, obrero de construcción, tono de piel medio, trabajador
👷🏾	construcción, hombre, obrero, obrero de construcción, tono de piel oscuro medio, trabajador
👷🏿	construcción, hombre, obrero, obrero de construcción, tono de piel oscuro, trabajador
🤵‍♂	esmoquin, hombre, hombre con esmoquin, hombre con esmoquín
🤵🏻‍♂	esmoquin, hombre, hombre con esmoquin, hombre con esmoquín, hombre con esmoquín: tono de piel claro, tono de piel claro
🤵🏼‍♂	esmoquin, hombre, hombre con esmoquin, hombre con esmoquín, hombre con esmoquín: tono de piel claro medio, tono de piel claro medio
🤵🏽‍♂	esmoquin, hombre, hombre con esmoquin, hombre con esmoquín, hombre con esmoquín: tono de piel medio, tono de piel medio
🤵🏾‍♂	esmoquin, hombre, hombre con esmoquin, hombre con esmoquín, hombre con esmoquín: tono de piel oscuro medio, tono de piel oscuro medio
🤵🏿‍♂	esmoquin, hombre, hombre con esmoquin, hombre con esmoquín, hombre con esmoquín: tono de piel oscuro, tono de piel oscuro
👰	boda, casamiento, mujer, novia, novia con velo, persona con velo, velo
👰🏻	boda, casamiento, mujer, novia, novia con velo, persona con velo, tono de piel claro, velo
👰🏼	boda, casamiento, mujer, novia, novia con velo, persona con velo, tono de piel claro medio, velo
👰🏽	boda, casamiento, mujer, novia, novia con velo, persona con velo, tono de piel medio, velo
👰🏾	boda, casamiento, mujer, novia, novia con velo, persona con velo, tono de piel oscuro medio, velo
👰🏿	boda, casamiento, mujer, novia, novia con velo, persona con velo, tono de piel oscuro, velo
👼	bebé, cara de ángel bebé, cuento de hadas, fantasía, rostro, ángel
👼🏻	bebé, cara de ángel bebé, cuento de hadas, fantasía, rostro, tono de piel claro, ángel
👼🏼	bebé, cara de ángel bebé, cuento de hadas, fantasía, rostro, tono de piel claro medio, ángel
👼🏽	bebé, cara de ángel bebé, cuento de hadas, fantasía, rostro, tono de piel medio, ángel
👼🏾	bebé, cara de ángel bebé, cuento de hadas, fantasía, rostro, tono de piel oscuro medio, ángel
👼🏿	bebé, cara de ángel bebé, cuento de hadas, fantasía, rostro, tono de piel oscuro, ángel
🎅	Navidad, Papá Noel, Santa Claus, claus, noel, papá, santa
🎅🏻	Navidad, Papá Noel, Santa Claus, claus, noel, papá, santa, tono de piel claro
🎅🏼	Navidad, Papá Noel, Santa Claus, claus, noel, papá, santa, tono de piel claro medio
🎅🏽	Navidad, Papá Noel, Santa Claus, claus, noel, papá, santa, tono de piel medio
🎅🏾	Navidad, Papá Noel, Santa Claus, claus, noel, papá, santa, tono de piel oscuro medio
🎅🏿	Navidad, Papá Noel, Santa Claus, claus, noel, papá, santa, tono de piel oscuro
🦸	superheroína
🦸🏻	superheroína, superheroína: tono de piel claro, tono de piel claro
🦸🏼	superheroína, superheroína: tono de piel claro medio, tono de piel claro medio
🦸🏽	superheroína, superheroína: tono de piel medio, tono de piel medio
🦸🏾	superheroína, superheroína: tono de piel oscuro medio, tono de piel oscuro medio
🦸🏿	superheroína, superheroína: tono de piel oscuro, tono de piel oscuro
🦸‍♂	superhéroe
🦸🏻‍♂	superhéroe, tono de piel claro
🦸🏼‍♂	superhéroe, tono de piel claro medio
🦸🏽‍♂	superhéroe, tono de piel medio
🦸🏾‍♂	superhéroe, tono de piel oscuro medio
🦸🏿‍♂	superhéroe, tono de piel oscuro
🦸‍♀	mujer superheroína
🦸🏻‍♀	mujer superheroína, mujer superheroína: tono de piel claro, tono de piel claro
🦸🏼‍♀	mujer superheroína, mujer superheroína: tono de piel claro medio, tono de piel claro medio
🦸🏽‍♀	mujer superheroína, mujer superheroína: tono de piel medio, tono de piel medio
🦸🏾‍♀	mujer superheroína, mujer superheroína: tono de piel oscuro medio, tono de piel oscuro medio
🦸🏿‍♀	mujer superheroína, mujer superheroína: tono de piel oscuro, tono de piel oscuro
🦹	supervillano
🦹🏻	supervillano, supervillano: tono de piel claro, tono de piel claro
🦹🏼	supervillano, supervillano: tono de piel claro medio, tono de piel claro medio
🦹🏽	supervillano, supervillano: tono de piel medio, tono de piel medio
🦹🏾	supervillano, supervillano: tono de piel oscuro medio, tono de piel oscuro medio
🦹🏿	supervillano, supervillano: tono de piel oscuro, tono de piel oscuro
🦹‍♂	hombre supervillano
🦹🏻‍♂	hombre supervillano, hombre supervillano: tono de piel claro, tono de piel claro
🦹🏼‍♂	hombre supervillano, hombre supervillano: tono de piel claro medio, tono de piel claro medio
🦹🏽‍♂	hombre supervillano, hombre supervillano: tono de piel medio, tono de piel medio
🦹🏾‍♂	hombre supervillano, hombre supervillano: tono de piel oscuro medio, tono de piel oscuro medio
🦹🏿‍♂	hombre supervillano, hombre supervillano: tono de piel oscuro, tono de piel oscuro
🦹‍♀	supervillana
🦹🏻‍♀	supervillana, tono de piel claro
🦹🏼‍♀	supervillana, tono de piel claro medio
🦹🏽‍♀	supervillana, tono de piel medio
🦹🏾‍♀	supervillana, tono de piel oscuro medio
🦹🏿‍♀	supervillana, tono de piel oscuro
💆	masaje, masaje facial, relax, salón, spa
💆🏻	masaje, masaje facial, relax, salón, spa, tono de piel claro
💆🏼	masaje, masaje facial, relax, salón, spa, tono de piel claro medio
💆🏽	masaje, masaje facial, relax, salón, spa, tono de piel medio
💆🏾	masaje, masaje facial, relax, salón, spa, tono de piel oscuro medio
💆🏿	masaje, masaje facial, relax, salón, spa, tono de piel oscuro
💇	corte de pelo, mujer, pelo, peluquería, salón
💇🏻	corte de pelo, mujer, pelo, peluquería, salón, tono de piel claro
💇🏼	corte de pelo, mujer, pelo, peluquería, salón, tono de piel claro medio
💇🏽	corte de pelo, mujer, pelo, peluquería, salón, tono de piel medio
💇🏾	corte de pelo, mujer, pelo, peluquería, salón, tono de piel oscuro medio
💇🏿	corte de pelo, mujer, pelo, peluquería, salón, tono de piel oscuro
💇‍♂	corte de pelo, hombre, hombre cortándose el pelo, pelo, peluquería, salón
💇🏻‍♂	corte de pelo, hombre, hombre cortándose el pelo, pelo, peluquería, salón, tono de piel claro
💇🏼‍♂	corte de pelo, hombre, hombre cortándose el pelo, pelo, peluquería, salón, tono de piel claro medio
💇🏽‍♂	corte de pelo, hombre, hombre cortándose el pelo, pelo, peluquería, salón, tono de piel medio
💇🏾‍♂	corte de pelo, hombre, hombre cortándose el pelo, pelo, peluquería, salón, tono de piel oscuro medio
💇🏿‍♂	corte de pelo, hombre, hombre cortándose el pelo, pelo, peluquería, salón, tono de piel oscuro
💇‍♀	corte de pelo, mujer, mujer cortándose el pelo, pelo, peluquero, peluquería
💇🏻‍♀	corte de pelo, mujer, mujer cortándose el pelo, pelo, peluquero, peluquería, tono de piel claro
💇🏼‍♀	corte de pelo, mujer, mujer cortándose el pelo, pelo, peluquero, peluquería, tono de piel claro medio
💇🏽‍♀	corte de pelo, mujer, mujer cortándose el pelo, pelo, peluquero, peluquería, tono de piel medio
💇🏾‍♀	corte de pelo, mujer, mujer cortándose el pelo, pelo, peluquero, peluquería, tono de piel oscuro medio
💇🏿‍♀	corte de pelo, mujer, mujer cortándose el pelo, pelo, peluquero, peluquería, tono de piel oscuro
🧑‍🦯	Persona con bastón blanco
🧑🏻‍🦯	Persona con bastón blanco, Persona con bastón blanco: tono de piel claro, tono de piel claro
🧑🏼‍🦯	Persona con bastón blanco, Persona con bastón blanco: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🦯	Persona con bastón blanco, Persona con bastón blanco: tono de piel medio, tono de piel medio
🧑🏾‍🦯	Persona con bastón blanco, Persona con bastón blanco: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🦯	Persona con bastón blanco, Persona con bastón blanco: tono de piel oscuro, tono de piel oscuro
🧑‍🦼	Persona en silla de ruedas motorizada
🧑🏻‍🦼	Persona en silla de ruedas motorizada, Persona en silla de ruedas motorizada: tono de piel claro, tono de piel claro
🧑🏼‍🦼	Persona en silla de ruedas motorizada, Persona en silla de ruedas motorizada: tono de piel claro medio, tono de piel claro medio
🧑🏽‍🦼	Persona en silla de ruedas motorizada, Persona en silla de ruedas motorizada: tono de piel medio, tono de piel medio
🧑🏾‍🦼	Persona en silla de ruedas motorizada, Persona en silla de ruedas motorizada: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏿‍🦼	Persona en silla de ruedas motorizada, Persona en silla de ruedas motorizada: tono de piel oscuro, tono de piel oscuro
🧑‍🦽	persona en silla de ruedas manual
🧑🏻‍🦽	persona en silla de ruedas manual, tono de piel claro
🧑🏼‍🦽	persona en silla de ruedas manual, tono de piel claro medio
🧑🏽‍🦽	persona en silla de ruedas manual, tono de piel medio
🧑🏾‍🦽	persona en silla de ruedas manual, tono de piel oscuro medio
🧑🏿‍🦽	persona en silla de ruedas manual, tono de piel oscuro
💃	bailar, bailarina, bailarín, baile, flamenco, mujer bailando
💃🏻	bailar, bailarina, bailarín, baile, flamenco, mujer bailando, tono de piel claro
💃🏼	bailar, bailarina, bailarín, baile, flamenco, mujer bailando, tono de piel claro medio
💃🏽	bailar, bailarina, bailarín, baile, flamenco, mujer bailando, tono de piel medio
💃🏾	bailar, bailarina, bailarín, baile, flamenco, mujer bailando, tono de piel oscuro medio
💃🏿	bailar, bailarina, bailarín, baile, flamenco, mujer bailando, tono de piel oscuro
👯	conejita, conejo, mujer, mujeres de fiesta, orejas
🧑‍🤝‍🧑	personas que se toman de la mano
🧑🏻‍🤝‍🧑🏻	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro, tono de piel claro
🧑🏻‍🤝‍🧑🏼	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro y tono de piel claro medio, tono de piel claro, tono de piel claro medio
🧑🏻‍🤝‍🧑🏽	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro y tono de piel medio, tono de piel claro, tono de piel medio
🧑🏻‍🤝‍🧑🏾	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro y tono de piel oscuro medio, tono de piel claro, tono de piel oscuro medio
🧑🏻‍🤝‍🧑🏿	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro y tono de piel oscuro, tono de piel claro, tono de piel oscuro
🧑🏼‍🤝‍🧑🏻	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro medio y tono de piel claro, tono de piel claro, tono de piel claro medio
🧑🏼‍🤝‍🧑🏼	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro medio, tono de piel claro medio
🧑🏼‍🤝‍🧑🏽	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro medio y tono de piel medio, tono de piel claro medio, tono de piel medio
🧑🏼‍🤝‍🧑🏾	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro medio y tono de piel oscuro medio, tono de piel claro medio, tono de piel oscuro medio
🧑🏼‍🤝‍🧑🏿	personas que se toman de la mano, personas que se toman de la mano: tono de piel claro medio y tono de piel oscuro, tono de piel claro medio, tono de piel oscuro
🧑🏽‍🤝‍🧑🏻	personas que se toman de la mano, personas que se toman de la mano: tono de piel medio y tono de piel claro, tono de piel claro, tono de piel medio
🧑🏽‍🤝‍🧑🏼	personas que se toman de la mano, personas que se toman de la mano: tono de piel medio y tono de piel claro medio, tono de piel claro medio, tono de piel medio
🧑🏽‍🤝‍🧑🏽	personas que se toman de la mano, personas que se toman de la mano: tono de piel medio, tono de piel medio
🧑🏽‍🤝‍🧑🏾	personas que se toman de la mano, personas que se toman de la mano: tono de piel medio y tono de piel oscuro medio, tono de piel medio, tono de piel oscuro medio
🧑🏽‍🤝‍🧑🏿	personas que se toman de la mano, personas que se toman de la mano: tono de piel medio y tono de piel oscuro, tono de piel medio, tono de piel oscuro
🧑🏾‍🤝‍🧑🏻	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro medio y tono de piel claro, tono de piel claro, tono de piel oscuro medio
🧑🏾‍🤝‍🧑🏼	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro medio y tono de piel claro medio, tono de piel claro medio, tono de piel oscuro medio
🧑🏾‍🤝‍🧑🏽	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro medio y tono de piel medio, tono de piel medio, tono de piel oscuro medio
🧑🏾‍🤝‍🧑🏾	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro medio, tono de piel oscuro medio
🧑🏾‍🤝‍🧑🏿	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro medio y tono de piel oscuro, tono de piel oscuro, tono de piel oscuro medio
🧑🏿‍🤝‍🧑🏻	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro y tono de piel claro, tono de piel claro, tono de piel oscuro
🧑🏿‍🤝‍🧑🏼	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro y tono de piel claro medio, tono de piel claro medio, tono de piel oscuro
🧑🏿‍🤝‍🧑🏽	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro y tono de piel medio, tono de piel medio, tono de piel oscuro
🧑🏿‍🤝‍🧑🏾	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro y tono de piel oscuro medio, tono de piel oscuro, tono de piel oscuro medio
🧑🏿‍🤝‍🧑🏿	personas que se toman de la mano, personas que se toman de la mano: tono de piel oscuro, tono de piel oscuro
👫	hombre y mujer de la mano
👫🏻	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro, tono de piel claro
👩🏻‍🤝‍👨🏼	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro y tono de piel claro medio, tono de piel claro, tono de piel claro medio
👩🏻‍🤝‍👨🏽	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro y tono de piel medio, tono de piel claro, tono de piel medio
👩🏻‍🤝‍👨🏾	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro y tono de piel oscuro medio, tono de piel claro, tono de piel oscuro medio
👩🏻‍🤝‍👨🏿	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro y tono de piel oscuro, tono de piel claro, tono de piel oscuro
👩🏼‍🤝‍👨🏻	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro medio y tono de piel claro, tono de piel claro, tono de piel claro medio
👫🏼	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro medio, tono de piel claro medio
👩🏼‍🤝‍👨🏽	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro medio y tono de piel medio, tono de piel claro medio, tono de piel medio
👩🏼‍🤝‍👨🏾	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro medio y tono de piel oscuro medio, tono de piel claro medio, tono de piel oscuro medio
👩🏼‍🤝‍👨🏿	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel claro medio y tono de piel oscuro, tono de piel claro medio, tono de piel oscuro
👩🏽‍🤝‍👨🏻	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel medio y tono de piel claro, tono de piel claro, tono de piel medio
👩🏽‍🤝‍👨🏼	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel medio y tono de piel claro medio, tono de piel claro medio, tono de piel medio
👫🏽	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel medio, tono de piel medio
👩🏽‍🤝‍👨🏾	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel medio y tono de piel oscuro medio, tono de piel medio, tono de piel oscuro medio
👩🏽‍🤝‍👨🏿	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel medio y tono de piel oscuro, tono de piel medio, tono de piel oscuro
👩🏾‍🤝‍👨🏻	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro medio y tono de piel claro, tono de piel claro, tono de piel oscuro medio
👩🏾‍🤝‍👨🏼	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro medio y tono de piel claro medio, tono de piel claro medio, tono de piel oscuro medio
👩🏾‍🤝‍👨🏽	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro medio y tono de piel medio, tono de piel medio, tono de piel oscuro medio
👫🏾	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro medio, tono de piel oscuro medio
👩🏾‍🤝‍👨🏿	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro medio y tono de piel oscuro, tono de piel oscuro, tono de piel oscuro medio
👩🏿‍🤝‍👨🏻	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro y tono de piel claro, tono de piel claro, tono de piel oscuro
👩🏿‍🤝‍👨🏼	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro y tono de piel claro medio, tono de piel claro medio, tono de piel oscuro
👩🏿‍🤝‍👨🏽	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro y tono de piel medio, tono de piel medio, tono de piel oscuro
👩🏿‍🤝‍👨🏾	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro y tono de piel oscuro medio, tono de piel oscuro, tono de piel oscuro medio
👫🏿	hombre y mujer de la mano, hombre y mujer de la mano: tono de piel oscuro, tono de piel oscuro
💏	beso
👩‍❤‍💋‍👨	beso, beso: mujer y hombre, hombre, mujer
👨‍❤‍💋‍👨	beso, beso: hombre y hombre, hombre
👩‍❤‍💋‍👩	beso, beso: mujer y mujer, mujer
💑	hombre y mujer enamorados
👩‍❤‍👨	hombre, hombre y mujer enamorados, hombre y mujer enamorados: mujer y hombre, mujer
👨‍❤‍👨	hombre, hombre y mujer enamorados, hombre y mujer enamorados: hombre y hombre
👩‍❤‍👩	hombre y mujer enamorados, hombre y mujer enamorados: mujer y mujer, mujer
👪️	familia, hija, hijo, madre, padre
👨‍👩‍👦	familia, hija, hijo, hombre, madre, mujer, niño, padre
👨‍👩‍👧	familia, hija, hijo, hombre, madre, mujer, niña, padre
👨‍👩‍👧‍👦	familia, hija, hijo, hombre, madre, mujer, niña, niño, padre
👨‍👩‍👦‍👦	familia, hija, hijo, hombre, madre, mujer, niño, padre
👨‍👩‍👧‍👧	familia, hija, hijo, hombre, madre, mujer, niña, padre
👨‍👨‍👦	familia, hija, hijo, hombre, madre, niño, padre
👨‍👨‍👧	familia, hija, hijo, hombre, madre, niña, padre
👨‍👨‍👧‍👦	familia, hija, hijo, hombre, madre, niña, niño, padre
👨‍👨‍👦‍👦	familia, hija, hijo, hombre, madre, niño, padre
👨‍👨‍👧‍👧	familia, hija, hijo, hombre, madre, niña, padre
👩‍👩‍👦	familia, hija, hijo, madre, mujer, niño, padre
👩‍👩‍👧	familia, hija, hijo, madre, mujer, niña, padre
👩‍👩‍👧‍👦	familia, hija, hijo, madre, mujer, niña, niño, padre
👩‍👩‍👦‍👦	familia, hija, hijo, madre, mujer, niño, padre
👩‍👩‍👧‍👧	familia, hija, hijo, madre, mujer, niña, padre
👨‍👦	familia, hija, hijo, hombre, madre, niño, padre
👨‍👦‍👦	familia, hija, hijo, hombre, madre, niño, padre
👨‍👧	familia, hija, hijo, hombre, madre, niña, padre
👨‍👧‍👦	familia, hija, hijo, hombre, madre, niña, niño, padre
👨‍👧‍👧	familia, hija, hijo, hombre, madre, niña, padre
👩‍👦	familia, hija, hijo, madre, mujer, niño, padre
👩‍👦‍👦	familia, hija, hijo, madre, mujer, niño, padre
👩‍👧	familia, hija, hijo, madre, mujer, niña, padre
👩‍👧‍👦	familia, hija, hijo, madre, mujer, niña, niño, padre
👩‍👧‍👧	familia, hija, hijo, madre, mujer, niña, padre
🫂	personas que se abrazan
👣	cuerpo, huellas de pies, pie, pisada
🦰	pelirrojo
🦱	pelo enrulado
🦳	pelo canoso
🦲	pelado
🦝	mapache
🦬	bisonte
🐽	cara, cerdo, chancho, hocico, hocico de cerdo
🦙	llama
🦣	mamut
🦛	hipopótamo
🦫	castor
🦘	canguro
🦡	tejón
🦢	cisne
🦤	dodo
🪶	pluma
🦚	pavo real
🦜	loro
🐲	animal, cara de dragón, cuento, dragón, fantasía
🦭	foca
🐚	caracola marina
🪲	escarabajo
🪳	cucaracha
🦟	mosquito
🪰	mosca
🪱	gusano
🦠	microbio
🪴	planta en una maceta
🥭	mango
🫐	arándanos
🫒	aceituna
🫑	pimiento morrón
🥬	verdura de hoja
🥐	medialuna
🫓	pan plano
🥯	bagel
🫔	tamal
🫕	fondue
🧂	sal
🍢	brocheta de mariscos, brochetas, brochettes, comida, mariscos
🍤	camarones, camarones fritos, comida, japonesa, tempura
🥮	pastel de luna
🍡	brocheta, comida, dango, dulce, japonesa
🥟	empanada
🦞	langosta
🍦	cono, dulce, frío, helado, helado en cucurucho
🍧	dulce, frío, helado, hielo, hielo molido
🎂	cumpleaños, dulce, fiesta, pastel, torta, torta de cumpleaños
🍰	cumpleaños, dulce, fiesta, porción de torta, torta
🧁	pastelito
🫖	tetera
🍾	botella, botella descorchada, celebrar, champaña, champán, festejar
🍹	bar, bebida, cóctel, trago, tropical
🍻	bebida, brindis, brindis con cerveza, celebrar, cerveza
🧋	té de burbujas
🌍	Europa, globo, globo terráqueo Europa/África, África
🌏	Asia, Australia, globo, globo terráqueo Asia/Oceanía
🌐	globo, globo terráqueo con meridianos, meridianos, mundo, paralelos, terráqueo
🧭	brújula
🧱	ladrillos
🛖	choza
🌇	amanecer, atardecer, edificios, puesta, puesta de sol sobre edificios
♨️	aguas, caliente, fuentes termales, termales, termas
🚂	ferrocarril, locomotora, transporte, tren, tren a vapor
🚄	bala, ferrocarril, rápido, tren, tren de alta velocidad, velocidad
